DEBUG 2022-04-27 13:54:42,245 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - TFCLPortal.Applications.Dto.ApplicationListDto
INFO  2022-04-27 13:57:07,896 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 72747.8089ms 200 application/json; charset=utf-8
INFO  2022-04-27 13:57:07,903 [19   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.JsonResult in 25.4445ms.
INFO  2022-04-27 13:57:08,002 [14   ] matters.Json.Internal.JsonResultExecutor - Executing JsonResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2022-04-27 13:57:08,003 [14   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc) in 29652.4317ms
INFO  2022-04-27 13:57:08,006 [14   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 33172.1725ms 200 application/json; charset=utf-8
INFO  2022-04-27 13:59:22,942 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/CustomerAccount/TransactionAuthorization  
INFO  2022-04-27 13:59:22,952 [11   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "TransactionAuthorization", controller = "CustomerAccount", area = ""}. Executing action TFCLPortal.Web.Controllers.CustomerAccountController.TransactionAuthorization (TFCLPortal.Web.Mvc)
INFO  2022-04-27 13:59:23,008 [11   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method TFCLPortal.Web.Controllers.CustomerAccountController.TransactionAuthorization (TFCLPortal.Web.Mvc) - Validation state: Valid
INFO  2022-04-27 13:59:23,039 [11   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method TFCLPortal.Web.Controllers.CustomerAccountController.TransactionAuthorization (TFCLPortal.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.ViewResult in 29.4222ms.
INFO  2022-04-27 13:59:23,088 [27   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executing ViewResult, running view TransactionAuthorization.
INFO  2022-04-27 13:59:23,128 [27   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executed ViewResult - view TransactionAuthorization executed in 75.1079ms.
INFO  2022-04-27 13:59:23,131 [27   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action TFCLPortal.Web.Controllers.CustomerAccountController.TransactionAuthorization (TFCLPortal.Web.Mvc) in 176.2532ms
INFO  2022-04-27 13:59:23,134 [27   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 191.1398ms 200 text/html; charset=utf-8
INFO  2022-04-27 13:59:23,167 [27   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/scss/_jquerydatatable.scss?v=kFTqMQe9I4ok3-24yvMoVYLlQdSDIpUYRxNup2k0SNk  
INFO  2022-04-27 13:59:23,183 [27   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 17.7733ms 404 
INFO  2022-04-27 13:59:23,329 [27   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/AbpServiceProxies/GetAll?v=637866644820615907  
INFO  2022-04-27 13:59:23,334 [21   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/AbpScripts/GetScripts?v=637866644820615907  
INFO  2022-04-27 13:59:23,341 [27   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpServiceProxies", area = ""}. Executing action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore)
INFO  2022-04-27 13:59:23,345 [21   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetScripts", controller = "AbpScripts", area = ""}. Executing action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore)
INFO  2022-04-27 13:59:23,372 [27   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) with arguments (Abp.AspNetCore.Mvc.Proxying.ApiProxyGenerationModel) - Validation state: Valid
INFO  2022-04-27 13:59:23,374 [27   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 0.0669ms.
INFO  2022-04-27 13:59:23,377 [27   ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript
INFO  2022-04-27 13:59:23,380 [21   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) with arguments (, False) - Validation state: Valid
INFO  2022-04-27 13:59:23,406 [26   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) in 39.7193ms
INFO  2022-04-27 13:59:23,407 [26   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 111.9467ms 200 application/x-javascript
INFO  2022-04-27 13:59:23,416 [21   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 33.583ms.
INFO  2022-04-27 13:59:23,417 [21   ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript; charset=utf-8
INFO  2022-04-27 13:59:23,419 [21   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) in 70.9362ms
INFO  2022-04-27 13:59:23,422 [21   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 87.2564ms 200 application/x-javascript; charset=utf-8
INFO  2022-04-27 13:59:23,587 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:62114/Dashboard/getNotificationsCount  0
INFO  2022-04-27 13:59:23,592 [11   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "getNotificationsCount", controller = "Dashboard", area = ""}. Executing action TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc)
INFO  2022-04-27 13:59:24,204 [11   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc) - Validation state: Valid
INFO  2022-04-27 13:59:24,226 [11   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.JsonResult in 20.2336ms.
INFO  2022-04-27 13:59:24,324 [26   ] matters.Json.Internal.JsonResultExecutor - Executing JsonResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2022-04-27 13:59:24,327 [26   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc) in 732.932ms
INFO  2022-04-27 13:59:24,332 [26   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 741.659ms 200 application/json; charset=utf-8
INFO  2022-04-27 13:59:46,409 [26   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/CustomerAccount/TransactionAuthorization  
INFO  2022-04-27 13:59:46,415 [26   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "TransactionAuthorization", controller = "CustomerAccount", area = ""}. Executing action TFCLPortal.Web.Controllers.CustomerAccountController.TransactionAuthorization (TFCLPortal.Web.Mvc)
INFO  2022-04-27 13:59:46,449 [26   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method TFCLPortal.Web.Controllers.CustomerAccountController.TransactionAuthorization (TFCLPortal.Web.Mvc) - Validation state: Valid
INFO  2022-04-27 13:59:46,461 [26   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method TFCLPortal.Web.Controllers.CustomerAccountController.TransactionAuthorization (TFCLPortal.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.ViewResult in 10.4526ms.
INFO  2022-04-27 13:59:51,842 [22   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executing ViewResult, running view TransactionAuthorization.
INFO  2022-04-27 13:59:51,856 [22   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executed ViewResult - view TransactionAuthorization executed in 5385.3887ms.
INFO  2022-04-27 13:59:51,858 [22   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action TFCLPortal.Web.Controllers.CustomerAccountController.TransactionAuthorization (TFCLPortal.Web.Mvc) in 5440.965ms
INFO  2022-04-27 13:59:51,860 [22   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 5450.0298ms 200 text/html; charset=utf-8
INFO  2022-04-27 13:59:51,919 [22   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/scss/_jquerydatatable.scss?v=kFTqMQe9I4ok3-24yvMoVYLlQdSDIpUYRxNup2k0SNk  
INFO  2022-04-27 13:59:51,925 [22   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 6.4777ms 404 
INFO  2022-04-27 13:59:51,957 [25   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/AbpServiceProxies/GetAll?v=637866644820615907  
INFO  2022-04-27 13:59:51,959 [27   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/AbpScripts/GetScripts?v=637866644820615907  
INFO  2022-04-27 13:59:51,964 [27   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetScripts", controller = "AbpScripts", area = ""}. Executing action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore)
INFO  2022-04-27 13:59:51,967 [27   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) with arguments (, False) - Validation state: Valid
INFO  2022-04-27 13:59:51,969 [25   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpServiceProxies", area = ""}. Executing action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore)
INFO  2022-04-27 13:59:51,972 [25   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) with arguments (Abp.AspNetCore.Mvc.Proxying.ApiProxyGenerationModel) - Validation state: Valid
INFO  2022-04-27 13:59:51,974 [25   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 0.0557ms.
INFO  2022-04-27 13:59:51,976 [25   ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript
INFO  2022-04-27 13:59:51,982 [21   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) in 9.7105ms
INFO  2022-04-27 13:59:51,984 [21   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 27.5203ms 200 application/x-javascript
INFO  2022-04-27 13:59:51,994 [27   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 25.6397ms.
INFO  2022-04-27 13:59:51,996 [27   ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript; charset=utf-8
INFO  2022-04-27 13:59:51,998 [27   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) in 31.5695ms
INFO  2022-04-27 13:59:52,000 [27   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 40.8748ms 200 application/x-javascript; charset=utf-8
INFO  2022-04-27 13:59:52,367 [25   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:62114/Dashboard/getNotificationsCount  0
INFO  2022-04-27 13:59:52,372 [25   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "getNotificationsCount", controller = "Dashboard", area = ""}. Executing action TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc)
INFO  2022-04-27 13:59:52,779 [25   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc) - Validation state: Valid
INFO  2022-04-27 13:59:52,797 [25   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.JsonResult in 16.5991ms.
INFO  2022-04-27 13:59:52,880 [27   ] matters.Json.Internal.JsonResultExecutor - Executing JsonResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2022-04-27 13:59:52,881 [27   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc) in 507.5889ms
INFO  2022-04-27 13:59:52,883 [27   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 516.079ms 200 application/json; charset=utf-8
INFO  2022-04-27 14:00:10,695 [26   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/CustomerAccount/TransactionAuthorization  
INFO  2022-04-27 14:00:10,701 [26   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "TransactionAuthorization", controller = "CustomerAccount", area = ""}. Executing action TFCLPortal.Web.Controllers.CustomerAccountController.TransactionAuthorization (TFCLPortal.Web.Mvc)
INFO  2022-04-27 14:00:10,748 [26   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method TFCLPortal.Web.Controllers.CustomerAccountController.TransactionAuthorization (TFCLPortal.Web.Mvc) - Validation state: Valid
INFO  2022-04-27 14:00:10,765 [26   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method TFCLPortal.Web.Controllers.CustomerAccountController.TransactionAuthorization (TFCLPortal.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.ViewResult in 15.5011ms.
INFO  2022-04-27 14:00:10,948 [27   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executing ViewResult, running view TransactionAuthorization.
INFO  2022-04-27 14:00:10,971 [27   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executed ViewResult - view TransactionAuthorization executed in 197.8224ms.
INFO  2022-04-27 14:00:10,973 [27   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action TFCLPortal.Web.Controllers.CustomerAccountController.TransactionAuthorization (TFCLPortal.Web.Mvc) in 269.7272ms
INFO  2022-04-27 14:00:10,976 [27   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 281.05ms 200 text/html; charset=utf-8
INFO  2022-04-27 14:00:11,009 [26   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/scss/_jquerydatatable.scss?v=kFTqMQe9I4ok3-24yvMoVYLlQdSDIpUYRxNup2k0SNk  
INFO  2022-04-27 14:00:11,019 [26   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 11.869ms 404 
INFO  2022-04-27 14:00:11,044 [22   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/AbpServiceProxies/GetAll?v=637866644820615907  
INFO  2022-04-27 14:00:11,047 [25   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/AbpScripts/GetScripts?v=637866644820615907  
INFO  2022-04-27 14:00:11,051 [25   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetScripts", controller = "AbpScripts", area = ""}. Executing action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore)
INFO  2022-04-27 14:00:11,054 [22   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpServiceProxies", area = ""}. Executing action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore)
INFO  2022-04-27 14:00:11,055 [25   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) with arguments (, False) - Validation state: Valid
INFO  2022-04-27 14:00:11,057 [22   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) with arguments (Abp.AspNetCore.Mvc.Proxying.ApiProxyGenerationModel) - Validation state: Valid
INFO  2022-04-27 14:00:11,059 [22   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 0.0603ms.
INFO  2022-04-27 14:00:11,061 [22   ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript
INFO  2022-04-27 14:00:11,065 [27   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) in 8.7076ms
INFO  2022-04-27 14:00:11,067 [27   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 22.8873ms 200 application/x-javascript
INFO  2022-04-27 14:00:11,079 [25   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.ContentResult in 22.5079ms.
INFO  2022-04-27 14:00:11,081 [25   ] Mvc.Infrastructure.ContentResultExecutor - Executing ContentResult with HTTP Response ContentType of application/x-javascript; charset=utf-8
INFO  2022-04-27 14:00:11,083 [25   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) in 29.6771ms
INFO  2022-04-27 14:00:11,086 [25   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 39.3969ms 200 application/x-javascript; charset=utf-8
INFO  2022-04-27 14:00:11,259 [25   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:62114/Dashboard/getNotificationsCount  0
INFO  2022-04-27 14:00:11,267 [25   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "getNotificationsCount", controller = "Dashboard", area = ""}. Executing action TFCLPortal.Web.Mvc.Controllers.DashboardController.getNotificationsCount (TFCLPortal.Web.Mvc)
